text,top_class,hate_speech,offensive_language,neither
Yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pation....,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CHARLIE WAS HERE,neither,0.0053836410044678425,0.00439216873148678,0.9902241902640453
the things we do for our babies lol,neither,0.029206674386873202,0.3377249146986856,0.6330684109144412
yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUPOOOOOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Late to work waiting in my car for this announcement LUL,neither,0.03179957722695767,0.363290991403395,0.6049094313696474
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NEW PARTNERSHIP,neither,0.04660400397451208,0.1401930676750457,0.8132029283504423
marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS marylaPLS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
new partnership!? Please tell us more.,neither,0.09113367476392793,0.22500815490241546,0.6838581703336567
all good,offensive_language,0.042287141387680284,0.4966367058223186,0.461076152790001
we want to know.......,neither,0.05020838219100121,0.32226795612707554,0.6275236616819233
Too quiet,neither,0.03912509320715175,0.33594505991797496,0.6249298468748733
Silent disco,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoSHARK lupoSHARK lupoSHARK lupoSHARK lupoSHARK lupoSHARK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Show me Jimmy Johns,neither,0.044749518683473224,0.2987835995974391,0.6564668817190876
I'm so excited,neither,0.03940839469474773,0.3948270312238364,0.565764574081416
So much anticipationnnnn,neither,0.03263919147166354,0.4173937179957508,0.5499670905325856
KAPOW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Save big on your next rig at BLD by NZXT! The simplest way to get a customized gaming PC. Choose the games you want to play, set a budget, and BLD takes care of the rest. Built and shipped within 48 hours with a 2-year warranty. // https://nzxt.co/DrLupo",neither,0.043432209421590234,0.35890600310566695,0.5976617874727429
Happy Partnerversary lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP lupoCREEP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yep,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@drlupo the suspense.................,neither,0.03613032604487659,0.2619290779399786,0.7019405960151449
"Chat, whAts the “why does it say second alert”",neither,0.02380223246130584,0.41288150688036984,0.5633162606583243
New Partnership!,neither,0.04660400397451208,0.1401930676750457,0.8132029283504423
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoK lupoK lupoK lupoDERP lupoDERP lupoDERP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
It’s drlupo !!,neither,0.034373745257138544,0.33212314837979673,0.6335031063630647
The suspense! Haha,neither,0.03125962955147358,0.42316012274934633,0.5455802476991801
CYLANCE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@wipz overrated, @stevegives outdated, long have we waited, CHARLIE ACTIVATED",neither,0.007964042655040006,0.054528901073024307,0.9375070562719358
lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!rocky @trillips36,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
https://clips.twitch.tv/HorribleEndearingBulgogiPeanutButterJellyTime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OREOS!,neither,0.04186242647761962,0.009836053600274102,0.9483015199221062
All good doc,neither,0.040817564223096015,0.41561643019762573,0.5435660055792783
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
the ANTICIPATION,neither,0.03613032604487659,0.2619290779399786,0.7019405960151449
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoPLS lupoPLS lupoPLS lupoPLS lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
fam announce!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LETS GO,neither,0.039984317429425154,0.35542799280679366,0.6045876897637812
lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sub Waveeeeee,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
damn sam gave me a heart attack,offensive_language,0.03812719548266743,0.7174913893537159,0.2443814151636167
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!rocky,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IM SO EXCITED RIGHT NOW,neither,0.03757462430403167,0.427106988018447,0.5353183876775213
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@trillips36 !rocky,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
St. Jude?????,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoWIFE lupoNICE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
St jude ?!?!?!?!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ahhhhhhh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lego,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WHOLE FAM ANNOUNCEMENT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoWIFE lupoLOVE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
TESLA!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoPLS lupoWIFE lupoPLS lupoWIFE lupoPLS lupoWIFE lupoPLS lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IM SO EXCITED,neither,0.03835248773688177,0.42672104618676693,0.5349264660763514
AHHHHHHH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoPOGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Hello, @mrsdrlupo !!",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Number 1 family,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Stafe Farm?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!hype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoK lupoK lupoK lupoK lupoK lupoGIFT lupoBOOTY lupoWIFE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoCAW lupoBOOTY lupoGIFT lupoK lupoK lupoK lupoK lupoK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SIZZZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
He's going to 4Square. I knew it. Kappa,neither,0.047022200523092944,0.3486853268876732,0.6042924725892338
viking17RN viking17RN viking17RN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SO MUCH SUSPENSE,neither,0.03263919147166354,0.4173937179957508,0.5499670905325856
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ruined,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"My better half, MrsDrLupo, also streams! Be sure to check out her channel as well: Twitch.tv/MrsDrLupo lupoWIFE lupoLOVE YouTube, too! https://www.youtube.com/channel/UCsJhhzHycC0AIFAgJ1kWnrQ",offensive_language,0.0308983634361032,0.48678099150753396,0.48232064505636274
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
KACHOW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoPLS lupoPLS lupoPLS lupoPLS lupoPLS lupoPLS lupoPLS lupoPLS lupoPLS lupoWIFE lupoWIFE lupoWIFE lupoWIFE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
aaaayyyeeeeeeee,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WOAH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HYPE!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BEN FROM STATEFARM,neither,0.040769555981420263,0.3080342349327864,0.6511962090857933
POGSSS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
aWESOME,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
that is awesome,neither,0.044625028035607146,0.38055477549368516,0.5748201964707076
lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
aweee yeeaaaaaaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Nice Gratz,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELL ME INSURANCE PLEASE,neither,0.03286649688067926,0.3658361302656125,0.6012973728537081
POGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
AYYYY CONGRATS LUPOS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OH SHIT,offensive_language,0.04652059265363964,0.9534729203614298,6.486984930600159e-06
POG POG POG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
YOOOOOOOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@DrLupo I HAVE STATE FARM!!,neither,0.07277737168486424,0.2354686728344743,0.6917539554806613
yo what??? lupo is mega mainstream!,neither,0.055485972231539796,0.39701828982119525,0.547495737947265
congrats,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NICE!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIKE A GOOD NEIGHBOR,neither,0.051172551247788876,0.3488308537119169,0.5999965950402941
Hey! Lupos are like a good neighbor!,neither,0.0785830711504419,0.30031172540066653,0.6211052034488915
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoPOGGERS lupoPOGGERS lupoPOGGERS lupoPOGGERS lupoPOGGERS lupoPOGGERS lupoPOGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
YEAHHHH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
its me! lupoPLS,neither,0.019169934173085487,0.406323407204815,0.5745066586220995
LIT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
you legend,neither,0.0657576921055031,0.40200484595927277,0.5322374619352241
that. is. awesome,neither,0.044625028035607146,0.38055477549368516,0.5748201964707076
Go Lupo!!! Congratulations,neither,0.04091319648627626,0.3354455221163608,0.6236412813973629
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HOLY FUCK,offensive_language,0.19397613669184155,0.8059762285570093,4.7634751149108454e-05
YESSSSSSS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Congrats Lupo! Proud of you!,neither,0.057502073590963175,0.38096527363247296,0.561532652776564
SIZZ AND DRLUPO,neither,0.03763944115734239,0.1918412352459551,0.7705193235967025
lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BIG TIME Pog,neither,0.01701545905338079,0.45220776796790585,0.5307767729787134
wow!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WOOOOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CONGRATS CONGRATS CONGRATS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
holy shit,offensive_language,0.04257650662097627,0.9573463282193174,7.716515970639687e-05
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
so happy for y9ou,neither,0.03045565197423799,0.3485958433803865,0.6209485046453754
OHHH SHITTTTTTTTTTTTT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
