text,top_class,hate_speech,offensive_language,neither
"And Gina's the one who never went to high school, right?",neither,0.03617306191299228,0.4575518920378921,0.5062750460491156
SOFT BRO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@ObsequiousDiphthong Correct,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Eyo eyo eyyy did they just start?,neither,0.03396286035112087,0.35653173622152823,0.6095054034273508
@chaoticloony there is no more accurate experience for anything than Weave.,neither,0.040708913106006044,0.2921506801329459,0.667140406761048
@jessieleaf Yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yup!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Rensler88 After live shows are done, they replay them all night and next morning. On weekends all that week's shows replay as well.",neither,0.0515633973288752,0.3364960593602116,0.6119405433109132
Coooolllll,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hehhehehe,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oh I see,neither,0.04835874024584472,0.24779774192067786,0.7038435178334774
Is it just me or does Becca actually look like a pretty convincing teenage boy right now?,neither,0.03333859408473844,0.4480669276517119,0.5185944782635498
"@jessieleaf It's the ""Click"" playset this week",neither,0.037099701230103095,0.3163538995224675,0.6465463992474294
So Indigo's plaid bandana is very gay and I'm here for it,neither,0.20820819582681188,0.19141665028963398,0.600375153883554
"Stuffing yourself in a locker, when you want that bullying experience without the bully.",neither,0.038742753554146296,0.39286153230136844,0.5683957141444852
@TheDiMono She is a good actor,neither,0.04930029774952482,0.41927638402776185,0.5314233182227134
!whodat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Gina DeVivo ( twitter.com/pocketgina ) as the Story Teller, with Amy Dallen ( twitter.com/enthusiamy ) as Laurie Hunter, Stef Woodburn ( twitter.com/StefWoodburn ) as Portir, Becca Scott ( twitter.com/thebeccascott ) as JRod Swanson, and guest Ash Minnick ( twitter.com/ashminnick ) as Indigo Dusk.",neither,0.034046164680493166,0.47294474368241435,0.49300909163709256
@JeffM0307 I love this one,neither,0.033291587193237826,0.4076143223374025,0.5590940904693597
@TheDiMono It's the attitude,neither,0.03619171951145389,0.30788874191205534,0.6559195385764909
@TheDiMono that's cuz it's jadd inhabiting the body which used to belong to becca scott,neither,0.043878916951767793,0.3417941054686868,0.6143269775795455
I had that ability in High School,neither,0.0334261966032865,0.4332748096935996,0.5332989937031138
scouts honour sign kek,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Laurie is a girlscout cookie with spiced choco chips,neither,0.03534702526004795,0.36303124088702604,0.6016217338529259
"Sorry the font was tough to read, fixed Becca’s character’s name",neither,0.04255769431617781,0.3201357508868736,0.6373065547969485
@perfectcosima Becca is just a vessel for characters/demons,neither,0.03677894307480221,0.32094804791238596,0.6422730090128118
Portia had a typo as well.,neither,0.036763761586640645,0.37602302010250593,0.5872132183108534
Amy’s hair looks so cute!,neither,0.04104139205148848,0.3416931433259328,0.6172654646225787
hehhehehhehehhe,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Jadd, yes? Compare the A to the R in Laurie.",neither,0.04415590570019164,0.29738236397608525,0.658461730323723
jadd is a bro danH,neither,0.05552067448410609,0.32484974971346126,0.6196295758024326
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
"@seratonia becca IS the demon, she reverse possesses them",neither,0.059290315428062554,0.3732451464571903,0.5674645381147471
Ash must not be a fan of Twitter or it's the wrong Ash Minnick. Just 1 Tweet,neither,0.035976482372874194,0.3817407475064066,0.5822827701207193
jadd could tek em,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@perfectcosima A bold take, but I admire it",neither,0.034640070874202525,0.3411158088032774,0.6242441203225201
@kbtibbs I’m on mobile so I have a suuuuuper tiny video feed right now *shrug*,neither,0.040101364380501575,0.3261864560494145,0.6337121795700839
xD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hey guyd,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Yeah, that's the wrong twitter account for Ash",neither,0.02235013623944095,0.46509854346175244,0.5125513202988066
,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I wonder how good of a GM Murray would be?,neither,0.03886445478139736,0.3293403765683039,0.6317951686502987
Ash is moonclad_ash,neither,0.04912624121044723,0.3270490885368631,0.6238246702526896
"I love this show, but I have some things I need to do. Have fun everyone!",neither,0.038535493301616826,0.38309560189648684,0.5783689048018963
@kbtibbs I’ll fix it. Thanks for reminding me,neither,0.028557808769922602,0.3256543924694344,0.6457877987606431
@Gazelleexcess geefHi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
later @TheDiMono,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Been running around a bit. Busy morning/afternoon and I had a brain fart on her twitter handle,neither,0.036523330043808845,0.4150612257024463,0.5484154442537448
"@chaoticloony im a terrible gm, you're welcome",neither,0.06853075540542501,0.36899083284647216,0.5624784117481028
"@chaoticloony Murray F. Christmas? I bet the best, because they're totally humans and do human things",neither,0.11199449199344773,0.20548168261734256,0.6825238253892096
i do alot of squats XD,neither,0.04069423336045387,0.3299492426912763,0.6293565239482698
@seratonia it's bold but I feel that becca would agree with me,neither,0.0222852436870851,0.4164964679731499,0.5612182883397651
Jadd is Jaded,neither,0.04912624121044723,0.3270490885368631,0.6238246702526896
Hehhehehehhehehhehehhe,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Gino? lol,neither,0.03086375243375458,0.3933351323513132,0.5758011152149323
Oh no. Gina!,neither,0.04751210705993949,0.26629718932274826,0.6861907036173122
Gino? XD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
We have a subscriber-only Discord server! Join here: https://discord.gg/geekandsundry (you'll need to sub and link it to your Twitch) and be a part of the fun!...Warning: It can take up to an hour for the server to update and give you access to the channels,neither,0.08464076273808444,0.286394834032893,0.6289644032290227
!uptime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Oh, Gino. Totally not a self insert.",neither,0.04192984029306469,0.3008319993883756,0.6572381603185597
@luff0tar0 -> Only those that we deem worthy shall possess the power of the Hyperlink [warning],neither,0.048140585852785724,0.2990817588418225,0.6527776553053918
'came',neither,0.03945320844208391,0.33037608806864915,0.630170703489267
kr tier crack perception PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
it looked so coooool danHype,neither,0.03749331496072604,0.3935876878135029,0.568918997225771
!wtfisthis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Allow Geek & Sundry to take you by the hand and guide you from game to game in our new programming block, TBD RPG! This show is the space to see every possible sort of Role Playing Game, and the cast is currently playing the Weave RPG!",neither,0.06556019375782646,0.233311417536628,0.7011283887055455
"@salvadorbvw Sorry, hit wrong message",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Help G&S make great content! $4.99/month gets you emotes, Minecraft server access, sub-only VODs, and more! Every sub keeps the channel alive! twitch.tv/geekandsundry/subscribe",neither,0.043907990691603095,0.31135964332838284,0.644732365980014
"@perfectcosima ""Becca"" we don't know what her REAL name is",offensive_language,0.03592842001372059,0.6382421508849624,0.3258294291013172
np,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RIP Gino,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
chat i hear it come HandsUp,neither,0.0365448868767949,0.35733447432715276,0.6061206387960524
ryonBye,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
The dungeon master is very charming,neither,0.04502865661053455,0.3155666811509618,0.6394046622385037
g.... gino? monkaS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OOH FANCY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
What,neither,0.057770773616808734,0.3180719994247239,0.6241572269584672
critroleMolly,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
whoa.,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bye Gino,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
AKI,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
